,id,title,content_y,cluster
37767,1522329700024_PTT02R,[其他] 107年03月29日信用交易統計,"107年03月29日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 250,607 215,158 7,214 9,120,680 9,148,915 融券(交易單位) 33,065 22,364 16,092 348,430 321,637 融資金額(仟元) 6,355,614 5,251,435 144,407 171,973,875 172,933,647 資增 9.60 億 券減 26,793 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 2.33 億 券減 3,787 張 -- ",9
37859,1522417714713_PTT02R,[其他] 107年03月30日信用交易統計,"107年03月30日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 268,579 285,722 9,403 9,148,913 9,122,367 融券(交易單位) 27,720 18,319 12,535 321,637 299,701 融資金額(仟元) 6,837,997 6,674,598 149,191 172,933,431 172,947,639 上市 資增 0.14 億 （張數減26,546） 券減 21,936 張 上櫃 資減 0.52 億 （張數增81） 券減 2,625 張 -- 順便附贈，從3/1到3/30的總資料 上市 資增76.63億 券減257,319張 上櫃資增23.19億 券減58,212張 複製到張數 ",9
37946,1522501281618_PTT02R,[其他] 107年03月31日信用交易統計,"107年03月31日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 204,712 184,878 7,548 9,122,367 9,134,653 融券(交易單位) 21,327 18,239 10,169 299,701 286,444 融資金額(仟元) 5,251,778 4,551,120 150,283 172,947,692 173,498,067 資增 5.50 億 券減 13,257 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 1.16 億 券減 4,182 張 -- ",9
38073,1522673190184_PTT02R,[其他] 107年04月02日信用交易統計,"107年04月02日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 247,287 241,810 9,235 9,134,653 9,130,895 融券(交易單位) 29,914 22,310 5,819 286,444 273,021 融資金額(仟元) 5,853,832 5,385,517 176,047 173,498,042 173,790,310 資增 2.92 億 券減 13,423 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 0.56 億 券減 8,869 張 -- ",9
38153,1522760814138_PTT02R,[其他] 107年04月03日信用交易統計,"107年04月03日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 243,332 234,551 15,245 9,130,895 9,124,431 融券(交易單位) 43,066 23,168 3,835 273,021 249,288 融資金額(仟元) 5,713,818 5,036,636 343,596 173,790,310 174,123,896 資增 3.34 億 券減 23,733 張 --------------------------------------------------------------------- 櫃買信用交易統計 資減 1.77 億 券減 9,519 張 -- ",9
38477,1523278639166_PTT02R,[其他] 107年04月09日信用交易統計,"107年04月09日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 323,148 270,516 5,050 9,124,431 9,172,013 融券(交易單位) 27,003 24,382 5,464 249,288 241,203 融資金額(仟元) 7,215,643 5,958,429 107,685 174,123,852 175,273,381 資增 11.50 億 券減 8,085 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 2.91 億 券減 5,795 張 -- ",9
38599,1523365439363_PTT02R,[其他] 107年04月10日信用交易統計,"107年04月10日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 320,830 333,067 3,778 9,172,550 9,156,535 融券(交易單位) 27,858 23,802 1,134 241,203 236,013 融資金額(仟元) 7,740,474 7,717,829 121,770 175,275,933 175,176,807 資減 0.99 億 券減 5,190 張 --------------------------------------------------------------------- 櫃買信用交易統計 資減 0.88 億 券減 2,862 張 -- ",9
38694,1523453888796_PTT02R,[其他] 107年04月11日信用交易統計,"107年04月11日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 301,705 309,172 4,990 9,156,526 9,144,069 融券(交易單位) 19,335 30,745 3,468 236,013 243,955 融資金額(仟元) 7,366,078 7,399,334 109,057 175,176,219 175,033,906 資減 1.42 億 券增 7,942 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 0.05 億 券增 816 張 -- ",9
38759,1523538416177_PTT02R,[其他] 107年04月12日信用交易統計,"107年04月12日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 304,177 240,112 8,936 9,145,265 9,200,394 融券(交易單位) 28,443 35,093 2,661 243,955 247,944 融資金額(仟元) 6,381,733 5,448,966 121,700 175,040,565 175,851,632 資增 8.11 億 券增 3,989 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 3.02 億 券增 6,231 張 -- ",9
38833,1523623304663_PTT02R,[其他] 107年04月13日信用交易統計,"107年04月13日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 324,853 287,134 11,703 9,200,394 9,226,410 融券(交易單位) 28,815 39,959 3,176 247,944 255,912 融資金額(仟元) 7,198,331 6,952,956 173,380 175,851,451 175,923,446 資增 0.72 億 券增 7,968 張 --------------------------------------------------------------------- 櫃買信用交易統計 資減 0.34 億 券減 2,350 張 -- ",9
38981,1523884260440_PTT02R,[其他] 107年04月16日信用交易統計,"107年04月16日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 348,112 309,008 3,720 9,226,411 9,261,795 融券(交易單位) 26,725 49,407 3,971 255,912 274,623 融資金額(仟元) 8,008,195 6,951,799 83,433 175,923,764 176,896,728 資增 9.72 億 券增 18,711 張 -- ",9
39050,1523969507547_PTT02R,[其他] 107年04月17日信用交易統計,"107年04月17日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 313,983 339,604 22,936 9,261,796 9,213,239 融券(交易單位) 31,690 32,662 15,538 274,623 260,057 融資金額(仟元) 7,799,537 8,105,502 207,436 176,896,588 176,383,186 資減 5.13 億 券減 14,566 張 ------------------------------------------------------------------------------ 櫃買信用交易統計 資減 3.87 億 券減 1,184 張 -- ",9
39130,1524056521512_PTT02R,[其他] 107年04月18日信用交易統計,"107年04月18日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 314,030 277,195 7,869 9,177,766 9,206,732 融券(交易單位) 22,476 45,953 9,804 260,057 273,730 融資金額(仟元) 8,243,998 7,385,516 183,249 175,657,201 176,332,434 資增 6.75 億 券增 13,673 張 ------------------------------------------------------------------------------ 櫃買信用交易統計 資減 3.08 億 券增 40 張 -- ",9
39210,1524142246766_PTT02R,[其他] 107年04月19日信用交易統計,"107年04月19日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 290,958 275,192 5,861 9,206,732 9,216,637 融券(交易單位) 31,963 46,763 12,331 273,730 276,199 融資金額(仟元) 7,859,428 7,124,822 128,155 176,309,065 176,915,516 資增 6.06 億 券增 2,469 張 ------------------------------------------------------------------------------ 櫃買信用交易統計 資增 3.05 億 券減 697 張 -- ",9
39298,1524228695475_PTT02R,[其他] 107年04月20日信用交易統計,"107年04月20日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 254,189 258,197 2,900 9,216,637 9,209,729 融券(交易單位) 44,457 35,147 18,367 276,199 248,522 融資金額(仟元) 7,701,394 6,509,366 121,308 176,915,143 177,985,863 資增 10.7 億 券減 27,677 張 ------------------------------------------------------------------------------ 櫃買信用交易統計 資增 0.60 億 券減 10814 張 -- ",9
39487,1524487920072_PTT02R,[其他] 107年04月23日信用交易統計,"107年04月23日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 283,853 277,010 5,204 9,209,729 9,211,368 融券(交易單位) 25,687 36,625 3,906 248,522 255,554 融資金額(仟元) 7,312,790 7,007,966 176,968 177,946,064 178,073,920 資增 1.27 億 券增 7,032 張 ------------------------------------------------------------------------------ 櫃買信用交易統計 資減 1.26 億 券增 1,024 張 -- ",9
39578,1524575074899_PTT02R,[其他] 107年04月24日信用交易統計,"107年04月24日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 285,708 405,069 8,109 9,211,368 9,083,898 融券(交易單位) 44,444 52,082 383 255,554 262,809 融資金額(仟元) 7,628,946 9,560,878 251,266 177,913,482 175,730,284 資減 21.83 億 券增 7,255 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資減 9.32 億 券減 295 張 -- ",9
39684,1524664265231_PTT02R,[其他] 107年04月25日信用交易統計,"107年04月25日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 260,969 297,396 7,278 9,083,898 9,040,193 融券(交易單位) 38,185 51,349 112 262,807 275,859 融資金額(仟元) 6,113,142 6,144,356 244,114 175,729,366 175,454,038 資減 2.75 億 券增 13,052 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資減 3.1 億 券減 870 張 -- ",9
39800,1524747641644_PTT02R,[其他] 107年04月26日信用交易統計,"107年04月26日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 291,839 316,705 10,395 9,040,193 9,004,932 融券(交易單位) 38,931 64,598 253 275,859 301,273 融資金額(仟元) 6,333,453 7,937,326 307,317 175,453,910 173,542,719 資減 19.11 億 券增 25,414 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資減 8.23 億 券增 9,960 張 -- 感謝提醒 ",9
39906,1524834567834_PTT02R,[其他] 107年04月27日信用交易統計,"107年04月27日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 241,224 233,394 10,595 9,004,932 9,002,167 融券(交易單位) 34,554 53,208 1,261 301,273 318,666 融資金額(仟元) 5,531,590 5,512,387 253,747 173,542,011 173,307,467 資減 2.34 億 券增 17,393 張 -- ",9
40095,1525095508535_PTT02R,[其他] 107年4月30日信用交易統計,"107年04月30日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 194,690 209,066 6,167 9,002,467 8,999,884 融券(交易單位) 35,400 44,698 5,386 318,666 322,578 融資金額(仟元) 5,136,686 5,564,743 182,880 174,089,603 173,478,666 資減 6.11 億 券增 3,912 張 櫃買信用交易統計 資減 0.53 億 券增 1,191 張 -- ",9
40215,1525265984980_PTT02R,[其他] 107年05月02日信用交易統計,"107年05月02日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 238,584 175,934 7,363 8,999,217 9,054,504 融券(交易單位) 29,212 34,191 4,606 322,578 322,951 融資金額(仟元) 5,976,357 4,873,722 127,442 173,481,679 174,456,872 資增 9.65 億 券增 373 張 ------------------------------------------------------------------------------ 櫃買信用交易統計 資減 0.65 億 券增 5,388 張 -- ",9
40293,1525354326636_PTT02R,[其他] 107年05月03日信用交易統計,"107年05月03日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 201,629 190,916 11,126 9,054,504 9,054,091 融券(交易單位) 29,826 44,378 708 322,951 336,795 融資金額(仟元) 5,184,025 4,906,384 198,611 174,455,551 174,534,581 資增 0.79 億 券增 13,844 張 ------------------------------------------------------------------------------ 櫃買信用交易統計 資增 0.78 億 券增 3,299 張 -- ",9
40385,1525443116592_PTT02R,[其他] 107年05月04日信用交易統計,"107年05月04日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 215,518 194,098 5,743 9,054,090 9,069,767 融券(交易單位) 34,243 30,262 1,198 336,795 331,616 融資金額(仟元) 5,462,566 4,980,124 155,891 174,534,563 174,861,114 上市 資增3.27億 券減5179張 上櫃 資減0.15億 融增1386張 -- ",9
40553,1525697042987_PTT02R,[其他] 107年05月07日信用交易統計,"107年05月07日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 242,380 244,298 14,647 9,069,766 9,053,201 融券(交易單位) 26,755 31,160 237 331,616 335,784 融資金額(仟元) 6,587,900 6,514,989 177,346 174,860,759 174,756,324 資減 1.04 億 券增 4,168 張 ------------------------------------------------------------------------------ 櫃買信用交易統計 資增 1.30 億 券增 2,927 張 -- ",9
40653,1525784318928_PTT02R,[其他] 107年05月08日信用交易統計,"107年05月08日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 256,115 291,533 5,411 9,053,201 9,012,372 融券(交易單位) 24,965 35,819 1,533 335,784 345,105 融資金額(仟元) 6,452,158 7,162,550 138,276 174,756,236 173,907,568 資減 8.48 億 券增 9,321 張 ------------------------------------------------------------------------------ 櫃買信用交易統計 資增 1.61 億 券增 3,669 張 -- ",9
40755,1525871105069_PTT02R,[其他] 107年05月09日信用交易統計,"107年05月09日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 267,138 237,387 5,203 9,012,371 9,036,919 融券(交易單位) 21,667 32,780 486 345,105 355,732 融資金額(仟元) 6,620,831 6,210,888 104,217 173,907,350 174,213,076 資增 3.05 億 券增 10,627 張 ------------------------------------------------------------------------------ 櫃買信用交易統計 資增 2.95 億 券增 1,700 張 -- ",9
40843,1525956529201_PTT02R,[其他] 107年05月10日信用交易統計,"107年05月10日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 296,744 256,952 6,077 9,036,920 9,070,635 融券(交易單位) 26,468 34,856 459 355,732 363,661 融資金額(仟元) 7,189,679 6,583,880 104,751 174,213,128 174,714,176 資增 5.01 億 券增 7,929 張 ------------------------------------------------------------------------------ 櫃買信用交易統計 資增 4.73 億 券增 2,018 張 -- ",9
40957,1526045360289_PTT02R,[其他] 107年05月11日信用交易統計,"107年05月11日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 316,901 320,344 3,869 9,070,632 9,063,320 融券(交易單位) 31,885 33,320 517 363,661 364,579 融資金額(仟元) 8,030,188 8,636,138 87,330 174,716,186 174,022,906 資減 6.93 億 券增 918 張 ------------------------------------------------------------------------------ 櫃買信用交易統計 資增 2.55 億 券減 1,200 張 -- ",9
41118,1526307772819_PTT02R,[其他] 107年05月14日信用交易統計,"107年05月14日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 330,877 301,686 6,405 9,063,314 9,086,100 融券(交易單位) 26,079 42,587 187 364,573 380,894 融資金額(仟元) 8,293,124 7,573,592 142,585 174,021,966 174,598,913 資增 5.76 億 券增 16,321 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資增 1.03 億 券增 3,091 張 -- ",9
41187,1526392581049_PTT02R,[其他]107年05月15日信用交易統計,"107年05月15日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 328,787 288,659 9,444 9,086,100 9,116,784 融券(交易單位) 31,358 30,738 510 380,894 379,764 融資金額(仟元) 8,544,345 7,563,957 137,534 174,598,999 175,441,853 資增 8.43 億 券減 1,130 張 --------------------------------------------------------------------- 櫃買信用交易統計 資減 1.79 億 券減 1,433 張 -- ",9
41274,1526478767204_PTT02R,[其他] 107年05月16日信用交易統計,"107年05月16日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 327,210 313,367 5,370 9,116,784 9,125,257 融券(交易單位) 35,131 30,238 173 379,764 374,698 融資金額(仟元) 7,959,505 6,729,650 117,241 175,441,654 176,554,268 資增 11.12 億 券減 5,066 張 ------------------------------------------------------------------------------ 櫃買信用交易統計 資增 3.33 億 券增 3,083 張 -- ",9
41341,1526561900659_PTT02R,[其他] 107年05月17日信用交易統計,"107年05月17日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 296,019 261,071 4,234 9,125,257 9,155,971 融券(交易單位) 32,904 30,263 909 374,698 371,148 融資金額(仟元) 7,932,455 6,719,626 102,728 176,554,202 177,664,303 資增 11.10 億 券減 3,550 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資增 0.78 億 券增 1,494 張 -- ",9
41429,1526647756811_PTT02R,[其他] 107年05月18日信用交易統計,"107年05月18日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 290,021 246,500 3,949 9,131,387 9,170,959 融券(交易單位) 23,819 25,683 763 367,061 368,162 融資金額(仟元) 7,189,829 6,018,326 127,249 177,465,368 178,509,622 資增 10.44 億 券增 1,101 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資增 1.90 億 券減 367 張 -- ",9
41583,1526907425204_PTT02R,[其他] 107年05月21日信用交易統計,"107年05月21日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 330,645 303,369 9,701 9,170,962 9,188,537 融券(交易單位) 20,698 35,848 5,000 368,162 378,312 融資金額(仟元) 8,147,790 7,473,476 140,719 178,510,865 179,044,460 資增 5.33 億 券增 10,150 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資增 4.21 億 券增 1,432 張 -- ",9
41668,1526993387863_PTT02R,[其他] 107年05月22日信用交易統計,"107年05月22日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 333,711 291,176 4,316 9,188,537 9,226,756 融券(交易單位) 23,282 33,854 249 378,311 388,634 融資金額(仟元) 8,066,822 7,243,007 93,579 179,049,115 179,779,351 資增 7.30 億 券增 10,323 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資減 3.86 億 券減 815 張 -- ",9
41758,1527084437071_PTT02R,[其他] 107年05月23日信用交易統計,"107年05月23日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 284,813 271,237 10,183 9,226,757 9,230,150 融券(交易單位) 24,685 33,184 6,906 388,634 390,227 融資金額(仟元) 7,555,694 7,094,617 185,929 179,781,782 180,056,930 資增 2.75 億 券增 1,593 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資增 2.47 億 券增 2,844 張 -- ",9
41818,1527166551772_PTT02R,[其他] 107年05月24日信用交易統計,"107年05月24日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 282,821 243,042 5,130 9,230,151 9,264,800 融券(交易單位) 24,127 26,750 8,070 390,227 384,780 融資金額(仟元) 7,508,099 6,287,244 123,324 180,057,251 181,154,782 資增 10.97 億 券減 5,447 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資增 3.22 億 券增 130 張 -- ",9
41899,1527258208682_PTT02R,[其他] 107年05月25日信用交易統計,"107年05月25日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 263,627 257,935 5,583 9,264,799 9,264,908 融券(交易單位) 27,945 24,938 120 384,780 381,653 融資金額(仟元) 7,299,010 7,065,147 148,751 181,155,075 181,240,187 資增 0.85 億 券減 3,127 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資增 2.88 億 券增 976 張 -- ",9
42048,1527512384805_PTT02R,[其他] 107年05月28日信用交易統計,"107年05月28日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 311,064 271,427 7,397 9,264,906 9,297,146 融券(交易單位) 26,149 25,088 1,534 381,653 379,058 融資金額(仟元) 8,808,058 7,615,120 124,238 181,242,902 182,311,602 資增 10.68 億 券減 2,595 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資增 4.49 億 券增 3,194 張 -- ",9
42109,1527598774823_PTT02R,[其他] 107年05月29日信用交易統計,"107年05月29日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 288,854 286,821 8,157 9,297,146 9,291,022 融券(交易單位) 20,688 17,977 8,657 379,058 367,690 融資金額(仟元) 8,200,383 8,036,175 163,439 182,311,699 182,312,467 資增 0.007 億 券減 11,368 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資增 2.41 億 券減 1,279 張 -- ",9
42255,1527771753246_PTT02R,[其他] 107年05月31日信用交易統計,"107年05月31日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 351,291 318,608 2,429 9,267,702 9,297,956 融券(交易單位) 22,295 25,974 523 368,195 371,351 融資金額(仟元) 9,007,484 8,364,255 65,804 183,100,284 183,677,709 資增 5.77 億 券增 3,156 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資增 2.17 億 券增 627 張 -- ",9
42325,1527859313332_PTT02R,[其他] 107年06月01日信用交易統計,"107年06月01日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 301,334 286,158 7,177 9,297,956 9,305,955 融券(交易單位) 21,170 22,635 546 371,351 372,270 融資金額(仟元) 7,325,012 6,672,808 127,742 183,679,503 184,203,965 資增 5.24 億 券增 919 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資增 4.52 億 券減 949 張 -- ",9
42495,1528116755450_PTT02R,[其他] 107年06月04日信用交易統計,"107年06月04日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 347,593 339,796 3,309 9,305,929 9,310,417 融券(交易單位) 19,092 28,984 742 372,270 381,420 融資金額(仟元) 9,086,094 8,687,050 70,647 184,203,856 184,532,253 資增 3.28 億 券增 9,150 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資增 4.07 億 券增 3,094 張 -- ",9
42579,1528202722757_PTT02R,[其他] 107年06月05日信用交易統計,"107年06月05日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 347,210 343,996 4,685 9,310,443 9,308,972 融券(交易單位) 23,737 40,186 299 381,419 397,569 融資金額(仟元) 9,203,606 9,331,041 85,651 184,532,609 184,319,523 資減 2.13 億 券增 16,150 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資增 1.12 億 券增 661 張 -- ",9
42669,1528295049413_PTT02R,[其他] 107年06月06日信用交易統計,"107年06月06日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 396,952 351,778 6,760 9,308,970 9,347,384 融券(交易單位) 22,586 37,748 806 397,567 411,923 融資金額(仟元) 10,597,378 9,403,516 103,896 184,319,522 185,409,488 資增 10.89 億 券增 14356 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資增 1.26 億 券增 4923 張 -- ",9
42770,1528377564091_PTT02R,[其他] 107年06月07日信用交易統計,"107年06月06日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 417,757 385,663 5,263 9,347,385 9,374,216 融券(交易單位) 29,835 26,720 844 411,923 407,964 融資金額(仟元) 10,907,519 10,063,706 85,383 185,409,523 186,167,953 資增 7.58 億 券減 3,959 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資增 2.92 億 券減 4,090 張 -- ",9
42857,1528467671186_PTT02R,[其他] 107年06月08日信用交易統計,"107年06月08日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 370,014 344,043 4,245 9,374,213 9,395,939 融券(交易單位) 33,647 19,754 556 407,964 393,515 融資金額(仟元) 10,410,372 8,791,777 111,261 186,167,904 187,675,238 資增 15.07 億 券減 14,449 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資增 3.61 億 券增 631 張 -- ",9
43061,1528721676889_PTT02R,[其他] 107年06月11日信用交易統計,"107年06月11日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 359,772 339,102 5,048 9,395,937 9,411,559 融券(交易單位) 19,770 26,488 545 393,515 399,688 融資金額(仟元) 10,225,836 8,960,484 97,156 187,675,163 188,843,359 資增 11.68 億 券增 6,173 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資增 4.27 億 券增 1,558 張 -- ",9
43138,1528808735225_PTT02R,[其他] 107年06月12日信用交易統計,"107年06月12日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 368,790 377,716 5,879 9,411,581 9,396,776 融券(交易單位) 23,301 35,115 2,328 399,688 409,174 融資金額(仟元) 11,302,777 10,584,354 109,111 188,844,519 189,453,831 資增 6.09 億 券增 9,486 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資增 3.52 億 券增 3,145 張 -- ",9
43228,1528896855285_PTT02R,[其他] 107年06月13日信用交易統計,"107年06月13日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 405,471 352,678 5,148 9,401,332 9,448,977 融券(交易單位) 28,655 33,631 12,167 409,173 401,982 融資金額(仟元)10,605,464 10,006,784 207,198 189,895,910 190,287,392 資增 3.91 億 券減 7,191 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資增 4.66 億 券減 6,835 張 -- ",9
43309,1528980678383_PTT02R,[其他] 107年06月14日信用交易統計,"107年06月14日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 326,137 318,662 5,314 9,449,372 9,451,533 融券(交易單位) 27,941 23,448 6,872 401,668 390,303 融資金額(仟元) 9,088,554 7,899,865 117,540 190,294,050 191,365,199 資增 10.71 億 券減 11,365 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資減 0.45 億 券減 706 張 -- ",9
43393,1529067234797_PTT02R,[其他] 107年06月15日信用交易統計,"107年06月15日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 317,432 295,095 6,633 9,451,754 9,467,458 融券(交易單位) 19,182 38,590 5,372 389,559 403,595 融資金額(仟元) 8,823,936 7,572,998 199,820 191,365,367 192,416,485 資增 10.51 億 券增 14,036 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資增 2.95 億 券減 2,066 張 -- ",9
43645,1529412112027_PTT02R,[其他] 107年06月19日信用交易統計,"107年06月19日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 313,023 326,393 6,988 9,467,456 9,447,099 融券(交易單位) 33,512 25,749 16,520 403,595 379,312 融資金額(仟元) 8,184,818 8,009,179 166,842 192,416,534 192,425,331 資增 0.08 億 券減 24,283 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資減 3.03 億 券減 1,916 張 -- ",9
43728,1529499242263_PTT02R,[其他] 107年06月20日信用交易統計,"107年06月20日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 306,139 358,482 5,340 9,447,098 9,389,415 融券(交易單位) 41,609 34,463 16,100 379,312 356,066 融資金額(仟元) 8,242,183 9,632,520 169,207 192,429,041 190,869,497 資減 15.59 億 券減 23,246 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資減 4.87 億 券減 7,997 張 -- ",9
43815,1529584750301_PTT02R,[其他] 107年06月21日信用交易統計,"107年06月21日 信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 252,828 239,292 8,251 9,389,413 9,394,698 融券(交易單位) 27,034 32,281 3,729 356,066 357,584 融資金額(仟元) 6,315,347 6,178,028 153,528 190,869,450 190,853,241 資減 0.16 億 券增 1,518 張 ------------------------------------------------------------------------------- 櫃買信用交易統計 資增 0.02 億 券增 4,408 張 -- ",9
43930,1529679652103_PTT02R,[其他] 107年06月22日信用交易統計,"項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 285,537 276,334 4,555 9,394,693 9,399,341 融券(交易單位) 37,391 42,487 12,290 357,581 350,387 融資金額(仟元) 6,923,431 6,446,541 140,167 190,852,949 191,189,672 ----------------------------------------------------------------------- 資增 3.36 億 券減 7,194 張 人都去哪了？公園沒網路484........ 將就點看 有算錯在跟我說一下.. -- ",9
