,id,title,content,cluster
218253,232606,茂矽 107年11月營收1.67億、年增19.71%,"茂矽(2342)11月營收資料(單位千元) <BR> 當月 本年累計 營收 167,155 1,721,943 去年同期 139,631 1,512,999 增減 27,524 208,944 增減百分比 19.71% 13.81%",6
218254,232607,基亞 107年11月營收4217萬、年增12.79%,"基亞(3176)11月營收資料(單位千元) <BR> 當月 本年累計 營收 42,172 425,516 去年同期 37,391 409,000 增減 4,781 16,516 增減百分比 12.79% 4.04%",6
218255,232608,競國 107年11月營收7.02億、年減10.79%,"競國(6108)11月營收資料(單位千元) <BR> 當月 本年累計 營收 701,892 8,234,787 去年同期 786,783 8,033,175 增減 -84,891 201,612 增減百分比 -10.79% 2.51%",6
218256,232609,凌陽 107年11月營收4.33億、年減23.63%,"凌陽(2401)11月營收資料(單位千元) <BR> 當月 本年累計 營收 432,973 5,656,890 去年同期 566,948 6,290,091 增減 -133,975 -633,201 增減百分比 -23.63% -10.07%",6
218257,232610,三商壽 107年11月營收142.56億、年減0.53%,"三商壽(2867)11月營收資料(單位千元) <BR> 當月 本年累計 營收 14,255,534 152,313,295 去年同期 14,331,371 165,921,330 增減 -75,837 -13,608,035 增減百分比 -0.53% -8.20%",6
218258,232611,智晶 107年11月營收1.27億、年減29.58%,"智晶(5245)11月營收資料(單位千元) <BR> 當月 本年累計 營收 127,139 1,554,180 去年同期 180,539 1,847,103 增減 -53,400 -292,923 增減百分比 -29.58% -15.86%",6
218259,232612,凌網 107年11月營收7295萬、年增10.89%,"凌網(5212)11月營收資料(單位千元) <BR> 當月 本年累計 營收 72,952 660,267 去年同期 65,789 587,881 增減 7,163 72,386 增減百分比 10.89% 12.31%",6
218260,232613,益得 107年11月營收185萬、年增0.05%,"益得(6461)11月營收資料(單位千元) <BR> 當月 本年累計 營收 1,858 15,742 去年同期 1,857 14,946 增減 1 796 增減百分比 0.05% 5.33%",6
218263,232616,光群雷 107年11月營收4.81億、年增3.14%,"光群雷(2461)11月營收資料(單位千元) <BR> 當月 本年累計 營收 481,273 4,735,472 去年同期 466,613 4,726,937 增減 14,660 8,535 增減百分比 3.14% 0.18%",6
218264,232617,新紡 107年11月營收1.79億、年增11.58%,"新紡(1419)11月營收資料(單位千元) <BR> 當月 本年累計 營收 178,926 1,473,842 去年同期 160,351 1,331,031 增減 18,575 142,811 增減百分比 11.58% 10.73%",6
218265,232618,新零售 107年11月營收6229萬、年減29.17%,"新零售(3085)11月營收資料(單位千元) <BR> 當月 本年累計 營收 62,293 924,147 去年同期 87,950 728,766 增減 -25,657 195,381 增減百分比 -29.17% 26.81%",6
218266,232619,富旺 107年11月營收1.51億、年增39.29%,"富旺(6219)11月營收資料(單位千元) <BR> 當月 本年累計 營收 151,407 1,329,280 去年同期 108,701 977,341 增減 42,706 351,939 增減百分比 39.29% 36.01%",6
218267,232620,志超 107年11月營收19.35億、年減5.13%,"志超(8213)11月營收資料(單位千元) <BR> 當月 本年累計 營收 1,935,120 21,332,658 去年同期 2,039,672 20,749,250 增減 -104,552 583,408 增減百分比 -5.13% 2.81%",6
218268,232621,聯廣 107年11月營收2.84億、年增18.00%,"聯廣(8497)11月營收資料(單位千元) <BR> 當月 本年累計 營收 283,566 2,653,248 去年同期 240,316 2,443,323 增減 43,250 209,925 增減百分比 18.00% 8.59%",6
218270,232623,誠研 107年11月營收1.38億，累計營收11.50億、年增2.65%,"誠研(3494)11月營收資料(單位千元) <BR> 當月 本年累計 營收 137,822 1,150,406 去年同期 61,684 1,120,749 增減 76,138 29,657 增減百分比 123.43% 2.65% 備註:主要係中國、南美及歐州市場營收成長。",6
218271,232624,上海商銀 107年11月營收27.45億、年減5.09%,"上海商銀(5876)11月營收資料(單位千元) <BR> 當月 本年累計 營收 2,745,270 33,294,348 去年同期 2,892,493 31,758,959 增減 -147,223 1,535,389 增減百分比 -5.09% 4.83%",6
218272,232625,大魯閣 107年11月營收5892萬、年減24.72%,"大魯閣(1432)11月營收資料(單位千元) <BR> 當月 本年累計 營收 58,929 935,656 去年同期 78,278 1,108,742 增減 -19,349 -173,086 增減百分比 -24.72% -15.61%",6
218273,232626,盛弘 107年11月營收2.71億、年增18.46%,"盛弘(8403)11月營收資料(單位千元) <BR> 當月 本年累計 營收 270,526 2,791,867 去年同期 228,378 2,384,378 增減 42,148 407,489 增減百分比 18.46% 17.09%",6
218274,232627,智崴 107年11月營收2.10億、年增47.37%,"智崴(5263)11月營收資料(單位千元) <BR> 當月 本年累計 營收 209,741 1,431,170 去年同期 142,324 1,295,291 增減 67,417 135,879 增減百分比 47.37% 10.49%",6
218275,232628,建錩 107年11月營收16.23億、年減10.53%,"建錩(5014)11月營收資料(單位千元) <BR> 當月 本年累計 營收 1,623,236 14,967,588 去年同期 1,814,294 15,536,035 增減 -191,058 -568,447 增減百分比 -10.53% -3.66%",6
218276,232629,營收：盛弘(8403)11月營收2億7052萬元，月增率-1.98%，年增率18.46%,盛弘醫藥(8403)自結107年11月營收2億7052萬6000元，和上個月的2億7601萬1000元相較，減少金額為548萬5000元，較上月減少1.98%，和106年同月的2億2837萬8000元相較，增加金額為4214萬8000元，較106年同月增加18.46%。<BR> 累計107年1-11月營收27億9186萬7000元，和106年同期的23億8437萬8000元相較，增加金額為4億748萬9000元，較106年同期增加17.09%。,6
218277,232630,營收：誠研(3494)11月營收1億3782萬元，月增率-9.75%，年增率123.43%,誠研科技(3494)自結107年11月營收1億3782萬2000元，和上個月的1億5271萬9000元相較，減少金額為1489萬7000元，較上月減少9.75%，和106年同月的6168萬4000元相較，增加金額為7613萬8000元，較106年同月增加123.43%。<BR> 累計107年1-11月營收11億5040萬6000元，和106年同期的11億2074萬9000元相較，增加金額為2965萬7000元，較106年同期增加2.65%。,6
218278,232631,營收：大魯閣(1432)11月營收5892萬元，月增率-9.71%，年增率-24.72%,大魯閣實業(1432)自結107年11月營收5892萬9000元，和上個月的6527萬2000元相較，減少金額為634萬3000元，較上月減少9.71%，和106年同月的7827萬8000元相較，減少金額為1934萬9000元，較106年同月減少24.72%。<BR> 累計107年1-11月營收9億3565萬6000元，和106年同期的11億874萬2000元相較，減少金額為1億7308萬6000元，較106年同期減少15.61%。,6
218279,232632,營收：建錩(5014)11月營收16億2323萬元，月增率34.30%，年增率-10.53%,建錩(5014)自結107年11月營收16億2323萬6000元，和上個月的12億865萬2000元相較，增加金額為4億1458萬4000元，較上月增加34.30%，和106年同月的18億1429萬4000元相較，減少金額為1億9105萬8000元，較106年同月減少10.53%。<BR> 累計107年1-11月營收149億6758萬8000元，和106年同期的155億3603萬5000元相較，減少金額為5億6844萬7000元，較106年同期減少3.66%。,6
218286,232639,營收：利勤(4426)11月營收1億5189萬元，月增率-24.76%，年增率-4.18%,利勤實業(4426)自結107年11月營收1億5189萬5000元，和上個月的2億190萬5000元相較，減少金額為5001萬元，較上月減少24.76%，和106年同月的1億5852萬8000元相較，減少金額為663萬3000元，較106年同月減少4.18%。<BR> 累計107年1-11月營收19億2009萬6000元，和106年同期的17億6559萬9000元相較，增加金額為1億5449萬7000元，較106年同期增加8.75%。,6
218287,232640,營收：味全(1201)11月營收16億3386萬元，月增率-7.81%，年增率-0.54%,味全公司(1201)自結107年11月營收16億3386萬6000元，和上個月的17億7238萬7000元相較，減少金額為1億3852萬1000元，較上月減少7.81%，和106年同月的16億4281萬4000元相較，減少金額為894萬8000元，較106年同月減少0.54%。<BR> 累計107年1-11月營收179億0554萬2000元，和106年同期的163億7197萬9000元相較，增加金額為15億3356萬3000元，較106年同期增加9.37%。,6
218288,232641,營收：連展投控(3710)11月營收5億7106萬元，月增率-3.36%,連展投控(3710)自結107年11月營收5億7106萬6000元，和上個月的5億9095萬3000元相較，減少金額為1988萬7000元，較上月減少3.36%。<BR> 累計107年1-11月營收62億1392萬1000元。,6
218289,232642,營收：長天(3431)11月營收1015萬元，月增率12.45%，年增率-26.63%,長天(3431)自結107年11月營收1015萬1000元，和上個月的902萬7000元相較，增加金額為112萬4000元，較上月增加12.45%，和106年同月的1383萬5000元相較，減少金額為368萬4000元，較106年同月減少26.63%。<BR> 累計107年1-11月營收1億1554萬9000元，和106年同期的1億8207萬4000元相較，減少金額為6652萬5000元，較106年同期減少36.54%。,6
218296,232649,鈺德 107年11月營收7211萬、年增18.36%,"鈺德(3050)11月營收資料(單位千元) <BR> 當月 本年累計 營收 72,117 717,114 去年同期 60,930 735,966 增減 11,187 -18,852 增減百分比 18.36% -2.56%",6
218297,232650,廣明 107年11月營收7.91億、年增6.04%,"廣明(6188)11月營收資料(單位千元) <BR> 當月 本年累計 營收 790,615 6,200,056 去年同期 745,584 6,836,605 增減 45,031 -636,549 增減百分比 6.04% -9.31%",6
218298,232651,福興 107年11月營收6.73億、年增8.65%,"福興(9924)11月營收資料(單位千元) <BR> 當月 本年累計 營收 673,436 7,560,764 去年同期 619,824 7,271,141 增減 53,612 289,623 增減百分比 8.65% 3.98%",6
218299,232652,寶成 107年11月營收259.37億、年增4.86%,"寶成(9904)11月營收資料(單位千元) <BR> 當月 本年累計 營收 25,936,898 267,628,045 去年同期 24,735,693 254,481,015 增減 1,201,205 13,147,030 增減百分比 4.86% 5.17%",6
218300,232653,必應 107年11月營收1.01億、年增47.91%,"必應(6625)11月營收資料(單位千元) <BR> 當月 本年累計 營收 101,021 1,112,491 去年同期 68,298 890,803 增減 32,723 221,688 增減百分比 47.91% 24.89%",6
218301,232654,大宇資 107年11月營收8434萬、年增82.90%,"大宇資(6111)11月營收資料(單位千元) <BR> 當月 本年累計 營收 84,344 687,312 去年同期 46,116 739,276 增減 38,228 -51,964 增減百分比 82.90% -7.03% 備註:權利金收入",6
218302,232655,陽明 107年11月營收129.42億、年增26.06%,"陽明(2609)11月營收資料(單位千元) <BR> 當月 本年累計 營收 12,942,309 128,317,233 去年同期 10,266,535 120,262,507 增減 2,675,774 8,054,726 增減百分比 26.06% 6.70%",6
218303,232656,日成-KY 107年11月營收2.43億、年增8.53%,"日成-KY(4807)11月營收資料(單位千元) <BR> 當月 本年累計 營收 243,053 2,780,990 去年同期 223,954 2,014,565 增減 19,099 766,425 增減百分比 8.53% 38.04%",6
218305,232658,營收：杏輝(1734)11月營收2億77萬元，月增率-0.27%，年增率2.37%,杏輝藥品(1734)自結107年11月營收2億0077萬6000元，和上個月的2億132萬2000元相較，減少金額為54萬6000元，較上月減少0.27%，和106年同月的1億9613萬6000元相較，增加金額為464萬元，較106年同月增加2.37%。<BR> 累計107年1-11月營收20億1967萬2000元，和106年同期的19億3644萬8000元相較，增加金額為8322萬4000元，較106年同期增加4.30%。,6
218306,232659,營收：愛地雅(8933)11月營收2億1209萬元，月增率-33.50%，年增率-46.79%,愛地雅(8933)自結107年11月營收2億1209萬6000元，和上個月的3億1894萬5000元相較，減少金額為1億684萬9000元，較上月減少33.50%，和106年同月的3億9862萬1000元相較，減少金額為1億8652萬5000元，較106年同月減少46.79%。<BR> 累計107年1-11月營收35億0500萬2000元，和106年同期的37億7114萬4000元相較，減少金額為2億6614萬2000元，較106年同期減少7.06%。,6
218307,232660,明泰 107年11月營收14.14億、年減2.55%,"明泰(3380)11月營收資料(單位千元) <BR> 當月 本年累計 營收 1,413,731 14,091,305 去年同期 1,450,723 17,379,199 增減 -36,992 -3,287,894 增減百分比 -2.55% -18.92%",6
218308,232661,中和 107年11月營收2810萬、年增12.83%,"中和(1439)11月營收資料(單位千元) <BR> 當月 本年累計 營收 28,106 251,824 去年同期 24,911 241,491 增減 3,195 10,333 增減百分比 12.83% 4.28%",6
218309,232662,光聖 107年11月營收2.53億、年增13.51%,"光聖(6442)11月營收資料(單位千元) <BR> 當月 本年累計 營收 252,784 2,605,260 去年同期 222,700 2,679,755 增減 30,084 -74,495 增減百分比 13.51% -2.78%",6
218310,232663,馬光-KY 107年11月營收8572萬、年減8.47%,"馬光-KY(4139)11月營收資料(單位千元) <BR> 當月 本年累計 營收 85,727 822,735 去年同期 93,658 812,795 增減 -7,931 9,940 增減百分比 -8.47% 1.22% 備註:公告合併數為公司自結數",6
218311,232664,東台 107年11月營收9.10億、年增0.96%,"東台(4526)11月營收資料(單位千元) <BR> 當月 本年累計 營收 909,855 10,408,417 去年同期 901,233 8,728,462 增減 8,622 1,679,955 增減百分比 0.96% 19.25%",6
218312,232665,東隆興 107年11月營收3.51億、年減13.20%,"東隆興(4401)11月營收資料(單位千元) <BR> 當月 本年累計 營收 351,305 3,746,251 去年同期 404,712 4,235,109 增減 -53,407 -488,858 增減百分比 -13.20% -11.54%",6
218313,232666,健喬 107年11月營收2.00億、年增28.97%,"健喬(4114)11月營收資料(單位千元) <BR> 當月 本年累計 營收 200,321 2,148,303 去年同期 155,329 1,657,672 增減 44,992 490,631 增減百分比 28.97% 29.60%",6
218314,232667,建新國際 107年11月營收1.47億、年增15.29%,"建新國際(8367)11月營收資料(單位千元) <BR> 當月 本年累計 營收 147,082 1,494,271 去年同期 127,579 1,431,273 增減 19,503 62,998 增減百分比 15.29% 4.40% 備註:無",6
218316,232669,營收：動力-KY(6591)11月營收7348萬元，月增率-44.19%，年增率-49.71%,動力-KY(6591)自結107年11月營收7348萬4000元，和上個月的1億3167萬5000元相較，減少金額為5819萬1000元，較上月減少44.19%，和106年同月的1億4611萬4000元相較，減少金額為7263萬元，較106年同月減少49.71%。<BR> 累計107年1-11月營收11億5633萬5000元，和106年同期的11億3406萬4000元相較，增加金額為2227萬1000元，較106年同期增加1.96%。,6
218318,232671,營收：VHQ-KY(4803)11月營收1億4962萬元，月增率6.36%，年增率48.92%,VHQ-KY(4803)自結107年11月營收1億4962萬7000元，和上個月的1億4067萬6000元相較，增加金額為895萬1000元，較上月增加6.36%，和106年同月的1億47萬5000元相較，增加金額為4915萬2000元，較106年同月增加48.92%。<BR> 累計107年1-11月營收14億7105萬4000元，和106年同期的11億6150萬3000元相較，增加金額為3億955萬1000元，較106年同期增加26.65%。,6
218319,232672,營收：凱鈺(5468)11月營收1184萬元，月增率16.12%，年增率-1.02%,凱鈺(5468)自結107年11月營收1184萬8000元，和上個月的1020萬3000元相較，增加金額為164萬5000元，較上月增加16.12%，和106年同月的1197萬元相較，減少金額為12萬2000元，較106年同月減少1.02%。<BR> 累計107年1-11月營收1億2867萬7000元，和106年同期的1億3794萬2000元相較，減少金額為926萬5000元，較106年同期減少6.72%。,6
218321,232674,營收：健喬(4114)11月營收2億32萬元，月增率-0.58%，年增率28.97%,健喬(4114)自結107年11月營收2億32萬1000元，和上個月的2億150萬1000元相較，減少金額為118萬元，較上月減少0.58%，和106年同月的1億5532萬9000元相較，增加金額為4499萬2000元，較106年同月增加28.97%。<BR> 累計107年1-11月營收21億4830萬3000元，和106年同期的16億5767萬2000元相較，增加金額為4億9063萬1000元，較106年同期增加29.60%。,6
218322,232675,營收：東隆興(4401)11月營收3億5130萬元，月增率14.71%，年增率-13.20%,東隆興業(4401)自結107年11月營收3億5130萬5000元，和上個月的3億623萬2000元相較，增加金額為4507萬3000元，較上月增加14.71%，和106年同月的4億471萬2000元相較，減少金額為5340萬7000元，較106年同月減少13.20%。<BR> 累計107年1-11月營收37億4625萬1000元，和106年同期的42億3510萬9000元相較，減少金額為4億8885萬8000元，較106年同期減少11.54%。,6
218325,232678,聯上 107年11月營收7396萬、年增57.59%,"聯上(4113)11月營收資料(單位千元) <BR> 當月 本年累計 營收 73,968 1,840,977 去年同期 46,936 783,192 增減 27,032 1,057,785 增減百分比 57.59% 135.06% 備註:107年11月本年累計營收較去年同期增加，係兩期個案營收組成因子不同，以及本年處分桃園市大園區五塊厝段土地所致。",6
218329,232682,營收：理銘(6212)11月營收23萬元，年增率-99.66%，1-11月營收37億8554萬元,理銘(6212)自結107年11月營收23萬7000元，較上個月的23萬7000元持平，和106年同月的7039萬2000元相較，減少金額為7015萬5000元，較106年同月減少99.66%。<BR> 累計107年1-11月營收37億8554萬8000元，和106年同期的13億431萬6000元相較，增加金額為24億8123萬2000元，較106年同期增加190.23%。,6
218331,232684,營收：材料-KY(4763)11月營收1億5033萬元，月增率-3.15%，年增率-23.84%,材料-KY(4763)自結107年11月營收1億5033萬7000元，和上個月的1億5522萬9000元相較，減少金額為489萬2000元，較上月減少3.15%，和106年同月的1億9739萬2000元相較，減少金額為4705萬5000元，較106年同月減少23.84%。<BR> 累計107年1-11月營收15億7784萬4000元，和106年同期的15億3373萬3000元相較，增加金額為4411萬1000元，較106年同期增加2.88%。,6
218332,232685,營收：馬光-KY(4139)11月營收8572萬元，月增率3.72%，年增率-8.47%,馬光-KY(4139)自結107年11月營收8572萬7000元，和上個月的8265萬元相較，增加金額為307萬7000元，較上月增加3.72%，和106年同月的9365萬8000元相較，減少金額為793萬1000元，較106年同月減少8.47%。<BR> 累計107年1-11月營收8億2273萬5000元，和106年同期的8億1279萬5000元相較，增加金額為994萬元，較106年同期增加1.22%。,6
218334,232687,點晶 107年11月營收936萬、年減41.57%,"點晶(3288)11月營收資料(單位千元) <BR> 當月 本年累計 營收 9,368 155,411 去年同期 16,033 166,623 增減 -6,665 -11,212 增減百分比 -41.57% -6.73%",6
218335,232688,超眾 107年11月營收7.16億、年增9.49%,"超眾(6230)11月營收資料(單位千元) <BR> 當月 本年累計 營收 716,134 6,970,924 去年同期 654,044 6,418,354 增減 62,090 552,570 增減百分比 9.49% 8.61%",6
218338,232691,海華 107年11月營收6.34億、年增6.34%,"海華(3694)11月營收資料(單位千元) <BR> 當月 本年累計 營收 633,543 6,305,648 去年同期 595,747 5,751,632 增減 37,796 554,016 增減百分比 6.34% 9.63%",6
218339,232692,營收：永彰(4523)11月營收7775萬元，月增率9.22%，年增率-48.19%,永彰(4523)自結107年11月營收7775萬元，和上個月的7118萬4000元相較，增加金額為656萬6000元，較上月增加9.22%，和106年同月的1億5007萬1000元相較，減少金額為7232萬1000元，較106年同月減少48.19%。<BR> 累計107年1-11月營收9億2858萬5000元，和106年同期的12億3120萬6000元相較，減少金額為3億262萬1000元，較106年同期減少24.58%。,6
218340,232693,營收：強新(5013)11月營收6億6213萬元，月增率-1.18%，年增率-6.20%,強新工業(5013)自結107年11月營收6億6213萬7000元，和上個月的6億7007萬1000元相較，減少金額為793萬4000元，較上月減少1.18%，和106年同月的7億589萬5000元相較，減少金額為4375萬8000元，較106年同月減少6.20%。<BR> 累計107年1-11月營收72億0010萬6000元，和106年同期的61億8106萬6000元相較，增加金額為10億1904萬元，較106年同期增加16.49%。,6
218341,232694,營收：詮欣(6205)11月營收1億1055萬元，月增率1.33%，年增率-10.85%,詮欣(6205)自結107年11月營收1億1055萬8000元，和上個月的1億910萬4000元相較，增加金額為145萬4000元，較上月增加1.33%，和106年同月的1億2401萬9000元相較，減少金額為1346萬1000元，較106年同月減少10.85%。<BR> 累計107年1-11月營收14億2350萬5000元，和106年同期的16億2323萬3000元相較，減少金額為1億9972萬8000元，較106年同期減少12.30%。,6
218342,232695,營收：中鼎(9933)11月營收64億7567萬元，月增率12.14%，年增率12.12%,中鼎(9933)自結107年11月營收64億7567萬7000元，和上個月的57億7457萬元相較，增加金額為7億110萬7000元，較上月增加12.14%，和106年同月的57億7551萬元相較，增加金額為7億16萬7000元，較106年同月增加12.12%。<BR> 累計107年1-11月營收562億4798萬9000元，和106年同期的614億4791萬3000元相較，減少金額為51億9992萬4000元，較106年同期減少8.46%。,6
218345,232698,營收：百達-KY(2236)11月營收1億6845萬元，月增率-17.71%，年增率-10.22%,百達-KY(2236)自結107年11月營收1億6845萬3000元，和上個月的2億472萬9000元相較，減少金額為3627萬6000元，較上月減少17.71%，和106年同月的1億8763萬3000元相較，減少金額為1918萬元，較106年同月減少10.22%。<BR> 累計107年1-11月營收20億0987萬元，和106年同期的18億9475萬4000元相較，增加金額為1億1511萬6000元，較106年同期增加6.08%。,6
218348,232701,營收：集雅社(2937)11月營收2億4974萬元，月增率13.37%，年增率14.98%,集雅社(2937)自結107年11月營收2億4974萬1000元，和上個月的2億2027萬7000元相較，增加金額為2946萬4000元，較上月增加13.37%，和106年同月的2億1720萬3000元相較，增加金額為3253萬8000元，較106年同月增加14.98%。<BR> 累計107年1-11月營收16億3432萬2000元，和106年同期的13億7668萬7000元相較，增加金額為2億5763萬5000元，較106年同期增加18.71%。,6
218349,232702,亞泥 107年11月營收76.26億、年增14.87%,"亞泥(1102)11月營收資料(單位千元) <BR> 當月 本年累計 營收 7,626,297 76,199,623 去年同期 6,639,248 57,828,557 增減 987,049 18,371,066 增減百分比 14.87% 31.77%",6
218350,232703,王品 107年11月營收12.48億、年增11.86%,"王品(2727)11月營收資料(單位千元) <BR> 當月 本年累計 營收 1,247,756 14,793,096 去年同期 1,115,486 14,377,793 增減 132,270 415,303 增減百分比 11.86% 2.89%",6
218351,232704,三顧 107年11月營收1.18億、年減0.12%,"三顧(3224)11月營收資料(單位千元) <BR> 當月 本年累計 營收 117,511 1,356,532 去年同期 117,654 1,304,729 增減 -143 51,803 增減百分比 -0.12% 3.97%",6
218352,232705,健亞 107年11月營收3783萬、年增12.56%,"健亞(4130)11月營收資料(單位千元) <BR> 當月 本年累計 營收 37,838 424,212 去年同期 33,615 378,753 增減 4,223 45,459 增減百分比 12.56% 12.00%",6
218353,232706,大統益 107年11月營收14.66億、年增4.34%,"大統益(1232)11月營收資料(單位千元) <BR> 當月 本年累計 營收 1,466,021 15,485,475 去年同期 1,405,095 15,464,245 增減 60,926 21,230 增減百分比 4.34% 0.14%",6
218354,232707,品安 107年11月營收1.65億、年減0.70%,"品安(8088)11月營收資料(單位千元) <BR> 當月 本年累計 營收 165,263 1,560,541 去年同期 166,428 1,578,846 增減 -1,165 -18,305 增減百分比 -0.70% -1.16%",6
218355,232708,科嘉-KY 107年11月營收1.76億、年增8.66%,"科嘉-KY(5215)11月營收資料(單位千元) <BR> 當月 本年累計 營收 176,200 1,679,681 去年同期 162,161 1,461,352 增減 14,039 218,329 增減百分比 8.66% 14.94%",6
218356,232709,吉源-KY 107年11月營收4.40億、年增14.53%,"吉源-KY(8488)11月營收資料(單位千元) <BR> 當月 本年累計 營收 440,406 3,448,454 去年同期 384,532 3,553,819 增減 55,874 -105,365 增減百分比 14.53% -2.96%",6
218360,232713,營收：春源(2010)11月營收17億3406萬元，月增率21.31%，年增率23.04%,春源鋼鐵(2010)自結107年11月營收17億3406萬8000元，和上個月的14億2940萬8000元相較，增加金額為3億466萬元，較上月增加21.31%，和106年同月的14億937萬9000元相較，增加金額為3億2468萬9000元，較106年同月增加23.04%。<BR> 累計107年1-11月營收171億0358萬4000元，和106年同期的157億6370萬元相較，增加金額為13億3988萬4000元，較106年同期增加8.50%。,6
218362,232715,營收：榮星(1617)11月營收3億949萬元，月增率3.08%，年增率-5.94%,榮星(1617)自結107年11月營收3億949萬8000元，和上個月的3億24萬8000元相較，增加金額為925萬元，較上月增加3.08%，和106年同月的3億2902萬6000元相較，減少金額為1952萬8000元，較106年同月減少5.94%。<BR> 累計107年1-11月營收33億3610萬1000元，和106年同期的30億192萬7000元相較，增加金額為3億3417萬4000元，較106年同期增加11.13%。,6
218364,232717,營收：科嘉-KY(5215)11月營收1億7620萬元，月增率3.02%，年增率8.66%,科嘉-KY(5215)自結107年11月營收1億7620萬元，和上個月的1億7102萬3000元相較，增加金額為517萬7000元，較上月增加3.02%，和106年同月的1億6216萬1000元相較，增加金額為1403萬9000元，較106年同月增加8.66%。<BR> 累計107年1-11月營收16億7968萬1000元，和106年同期的14億6135萬2000元相較，增加金額為2億1832萬9000元，較106年同期增加14.94%。,6
218365,232718,營收：潤泰全(2915)11月營收3億5648萬元，月增率-5.01%，年增率-11.49%,潤泰全球(2915)自結107年11月營收3億5648萬元，和上個月的3億7529萬2000元相較，減少金額為1881萬2000元，較上月減少5.01%，和106年同月的4億275萬5000元相較，減少金額為4627萬5000元，較106年同月減少11.49%。<BR> 累計107年1-11月營收101億3979萬7000元，和106年同期的71億2045萬2000元相較，增加金額為30億1934萬5000元，較106年同期增加42.40%。,6
218370,232723,虹揚-KY 107年11月營收1.50億、年減18.04%,"虹揚-KY(6573)11月營收資料(單位千元) <BR> 當月 本年累計 營收 149,795 1,929,059 去年同期 182,773 1,884,541 增減 -32,978 44,518 增減百分比 -18.04% 2.36%",6
218371,232724,泰茂 107年11月營收4983萬、年減6.67%,"泰茂(2230)11月營收資料(單位千元) <BR> 當月 本年累計 營收 49,836 513,436 去年同期 53,397 489,855 增減 -3,561 23,581 增減百分比 -6.67% 4.81%",6
218372,232725,盈正 107年11月營收1.76億、年減20.03%,"盈正(3628)11月營收資料(單位千元) <BR> 當月 本年累計 營收 176,017 2,254,365 去年同期 220,115 2,156,937 增減 -44,098 97,428 增減百分比 -20.03% 4.52%",6
218373,232726,三商 107年11月營收124.90億、年減33.42%,"三商(2905)11月營收資料(單位千元) <BR> 當月 本年累計 營收 12,490,134 203,983,572 去年同期 18,758,265 215,197,072 增減 -6,268,131 -11,213,500 增減百分比 -33.42% -5.21%",6
218374,232727,春源 107年11月營收17.34億、年增23.04%,"春源(2010)11月營收資料(單位千元) <BR> 當月 本年累計 營收 1,734,068 17,103,584 去年同期 1,409,379 15,763,700 增減 324,689 1,339,884 增減百分比 23.04% 8.50%",6
218375,232728,榮星 107年11月營收3.09億、年減5.94%,"榮星(1617)11月營收資料(單位千元) <BR> 當月 本年累計 營收 309,498 3,336,101 去年同期 329,026 3,001,927 增減 -19,528 334,174 增減百分比 -5.94% 11.13%",6
218376,232729,營收：聰泰(5474)11月營收1億3189萬元創新高，月增率21.29%，年增率11.05%,聰泰科技(5474)自結107年11月營收1億3189萬元創新高，和上個月的1億873萬8000元相較，增加金額為2315萬2000元，較上月增加21.29%，和106年同月的1億1876萬7000元相較，增加金額為1312萬3000元，較106年同月增加11.05%。<BR> 累計107年1-11月營收10億8266萬7000元，和106年同期的8億1188萬元相較，增加金額為2億7078萬7000元，較106年同期增加33.35%。,6
218377,232730,理銘 107年11月營收23萬、年減99.66%,"理銘(6212)11月營收資料(單位千元) <BR> 當月 本年累計 營收 237 3,785,548 去年同期 70,392 1,304,316 增減 -70,155 2,481,232 增減百分比 -99.66% 190.23% 備註:本年累計營收較去年增加，係今年建案完工認列收入",6
218378,232731,統一證 107年11月營收1.98億、年減72.71%,"統一證(2855)11月營收資料(單位千元) <BR> 當月 本年累計 營收 197,861 5,455,156 去年同期 725,141 6,843,472 增減 -527,280 -1,388,316 增減百分比 -72.71% -20.29% 備註:本月營收減少主因交易部位操作獲利減少所致",6
218379,232732,營收：力麒(5512)11月營收5億7818萬元，月增率15.70%，年增率37.79%,力麒(5512)自結107年11月營收5億7818萬4000元，和上個月的4億9970萬元相較，增加金額為7848萬4000元，較上月增加15.70%，和106年同月的4億1960萬6000元相較，增加金額為1億5857萬8000元，較106年同月增加37.79%。<BR> 累計107年1-11月營收52億6040萬2000元，和106年同期的53億6379萬6000元相較，減少金額為1億339萬4000元，較106年同期減少1.93%。,6
218380,232733,營收：世芯-KY(3661)11月營收2億1361萬元，月增率-15.19%，年增率-1.98%,世芯-KY(3661)自結107年11月營收2億1361萬2000元，和上個月的2億5187萬2000元相較，減少金額為3826萬元，較上月減少15.19%，和106年同月的2億1792萬2000元相較，減少金額為431萬元，較106年同月減少1.98%。<BR> 累計107年1-11月營收31億2951萬3000元，和106年同期的39億4783萬7000元相較，減少金額為8億1832萬4000元，較106年同期減少20.73%。,6
218381,232735,欣泰 107年11月營收1.56億、年增11.61%,"欣泰(8917)11月營收資料(單位千元) <BR> 當月 本年累計 營收 155,636 1,726,789 去年同期 139,452 1,473,366 增減 16,184 253,423 增減百分比 11.61% 17.20%",6
218382,232736,曜越 107年11月營收3.30億、年增7.71%,"曜越(3540)11月營收資料(單位千元) <BR> 當月 本年累計 營收 330,383 3,631,424 去年同期 306,721 3,246,416 增減 23,662 385,008 增減百分比 7.71% 11.86%",6
