,name,date,price,5MA,1日報酬,2日報酬,3日報酬,4日報酬,5日報酬
42,Y9999 加權指數,2016-03-18,8810.71,8720.694,0.00872055082465685,0.01282540572976176,0.023171040438127972,0.0071800089164255985,0.012011063456365245
43,Y9999 加權指數,2016-03-21,8812.7,8733.654,0.0002258614799490167,0.008948381941121094,0.013054163974829848,0.023402135363562303,0.007407492083814526
44,Y9999 加權指數,2016-03-22,8785.68,8768.554,-0.0030660297071272635,-0.002840860725185466,0.005854916229131633,0.009948109813154044,0.020264354014200143
45,Y9999 加權指數,2016-03-23,8766.09,8781.944,-0.0022297647990821593,-0.00528895798109553,-0.005064291073023512,0.003612096343940181,0.007696163068993111
46,Y9999 加權指數,2016-03-24,8743.38,8783.712,-0.0025906647091235597,-0.0048146529352310905,-0.007865920773429428,-0.00764183590198746,0.0010120739042924214
47,Y9999 加權指數,2016-03-25,8704.97,8762.564,-0.00439303793269878,-0.006972321753484256,-0.009186539914952621,-0.012224403417794929,-0.01200130295969335
48,Y9999 加權指數,2016-03-28,8690.45,8738.114000000001,-0.0016680126410543194,-0.006053722930948726,-0.008628704473716265,-0.01083922929130125,-0.01387202559941902
49,Y9999 加權指數,2016-03-29,8617.35,8704.448,-0.008411532199138176,-0.010065514298153697,-0.014414334044728565,-0.01696765604733693,-0.019159586964241804
50,Y9999 加權指數,2016-03-30,8737.04,8698.638,0.013889420761603103,0.005361057252501325,0.0036841023001804177,-0.0007251200336709976,-0.0033139061999134475
51,Y9999 加權指數,2016-03-31,8744.83,8698.928,0.0008916063106039407,0.014793410967408722,0.006257443515583105,0.0045789933796441095,0.0001658397553349766
52,Y9999 加權指數,2016-04-01,8657.55,8689.444,-0.009980754342851793,-0.009098046935804528,0.004665007223798373,-0.003785764833811995,-0.005447462771267457
53,Y9999 加權指數,2016-04-06,8513.3,8654.014000000001,-0.01666175765661186,-0.02647621508937288,-0.025608215139223532,-0.01207447765264276,-0.020384444994217956
54,Y9999 加權指數,2016-04-07,8490.25,8628.594000000001,-0.002707528220548938,-0.019324173698101573,-0.029112058210394018,-0.028246408394605134,-0.01474931388419878
55,Y9999 加權指數,2016-04-08,8541.5,8589.485999999999,0.006036335796943553,0.0033124640268756803,-0.013404485102598227,-0.023251452572548573,-0.022380577403789025
56,Y9999 加權指數,2016-04-11,8562.59,8553.038,0.00246912134870926,0.008520361591237023,0.0057897642512305305,-0.010968461054224247,-0.020839741881774693
57,Y9999 加權指數,2016-04-12,8531.18,8527.764,-0.0036682826107521035,-0.0012082186969501504,0.004820823886222466,0.002100243148955284,-0.01459650825002443
58,Y9999 加權指數,2016-04-13,8652.08,8555.52,0.014171544850770894,0.010451277008475214,0.012946203828367375,0.01906068725891463,0.01630155168970912
